LOCALIDAD	CIUDAD_BASE	LATITUD	LONGITUD	DEMANDA_PALLETS_ANUAL	POBLACION_ESTIMADA	TIPO_LOCALIDAD	CLASIFICACION_ABC	REGION	ZONA_GEOGRAFICA	DENSIDAD_DEMANDA
Villa Sur 12339	Arequipa	-16.373199	-71.559715	3588	34004	Urbano	A	Arequipa	Sierra	0.13
Centro Nuevo 12340	Medellín	6.1498	-75.590824	525	5269	Urbano	C	Antioquia	Andina	0.1
Anexo Alto 12341	Medellín	6.332848	-75.508306	4268	69172	Urbano	A	Antioquia	Andina	0.05
Caserío Alto 12342	Quito	-0.123524	-78.428611	1249	19172	Urbano	B	Pichincha	Sierra	0.13
Centro Oeste 12343	Bogotá	4.784716	-74.12604	1002	19218	Urbano	B	Cundinamarca	Andina	0.05
Villa Bajo 12344	Medellín	6.221147	-75.490526	4549	623	Comercial	A	Antioquia	Andina	0.1
Sector Oeste 12345	La Paz	-16.478908	-68.23378	470	8991	Urbano	C	La Paz	Altiplano	0.11
Anexo Sur 12346	Chiclayo	-6.827346	-79.874072	467	6316	Urbano	C	Lambayeque	Costa	0.11
Zona Comercial Norte 12347	Trujillo	-8.07797	-79.026416	1191	14602	Urbano	B	La Libertad	Costa	0.09
Villa Central 12348	Bogotá	4.639159	-74.053943	209	2798	Rural	C	Cundinamarca	Andina	0.05
Zona Comercial Grande 12349	Cusco	-13.573681	-71.988526	3926	41499	Urbano	A	Cusco	Sierra	0.14
Barrio Este 12350	Cartagena	10.34273	-75.474899	444	5663	Urbano	C	Bolívar	Caribe	0.05
Villa Norte 12351	Santa Cruz	-17.837285	-63.218573	5267	44213	Urbano	A	Santa Cruz	Llanos	0.08
Distrito Central 12352	Iquitos	-3.665691	-73.31982	1179	12596	Urbano	B	Loreto	Selva	0.1
Anexo Viejo 12353	Cuenca	-2.864932	-79.077838	1852	25675	Urbano	B	Azuay	Sierra	0.13
Villa Industrial 12354	Medellín	6.270665	-75.609548	6959	58684	Urbano	A	Antioquia	Andina	0.15
Caserío Grande 12355	Guayaquil	-2.22972	-79.983743	2758	23948	Urbano	A	Guayas	Costa	0.11
Barrio Este 12356	Lima	-12.035604	-77.045298	1283	224	Comercial	B	Lima	Costa	0.11
Urbanización Viejo 12357	Cartagena	10.317112	-75.416919	2784	47984	Urbano	A	Bolívar	Caribe	0.1
Villa Grande 12358	Medellín	6.237868	-75.567303	4572	398	Comercial	A	Antioquia	Andina	0.11
Barrio Viejo 12359	Chiclayo	-6.773027	-79.862067	174	2627	Rural	C	Lambayeque	Costa	0.09
Zona Comercial Norte 12360	Bogotá	4.713726	-74.074762	46	794	Rural	C	Cundinamarca	Andina	0.13
Barrio Viejo 12361	Bogotá	4.74153	-74.080903	2910	31334	Urbano	A	Cundinamarca	Andina	0.05
Zona Comercial Sur 12362	Arequipa	-16.444122	-71.619392	39	1564	Rural	C	Arequipa	Sierra	0.11
Barrio Este 12363	Cartagena	10.346603	-75.473555	1057	10122	Urbano	B	Bolívar	Caribe	0.08
Pueblo Central 12364	Bogotá	4.631527	-74.00947	2728	36301	Urbano	A	Cundinamarca	Andina	0.11
Zona Comercial Sur 12365	Barranquilla	11.100353	-74.794463	1042	8859	Urbano	B	Atlántico	Caribe	0.08
Urbanización Este 12366	Arequipa	-16.383088	-71.489589	244	2408	Urbano	C	Arequipa	Sierra	0.08
Barrio Este 12367	Cusco	-13.561204	-71.975726	12	240	Rural	C	Cusco	Sierra	0.1
Sector Central 12368	Lima	-12.063757	-77.078704	460	6624	Urbano	C	Lima	Costa	0.09
Centro Chico 12369	Bogotá	4.703236	-74.057572	1649	20097	Urbano	B	Cundinamarca	Andina	0.14
Pueblo Viejo 12370	Medellín	6.149771	-75.573361	3710	31667	Urbano	A	Antioquia	Andina	0.09
Caserío Norte 12371	Cali	3.396793	-76.582943	53	915	Rural	C	Valle del Cauca	Pacífico	0.1
Pueblo Oeste 12372	Trujillo	-8.038015	-78.987273	1193	10440	Urbano	B	La Libertad	Costa	0.1
Zona Comercial Oeste 12373	Barranquilla	10.916934	-74.80889	341	6623	Urbano	C	Atlántico	Caribe	0.13
Urbanización Oeste 12374	Huancayo	-11.935532	-75.158448	10	221	Rural	C	Junín	Sierra	0.1
Pueblo Este 12375	Barranquilla	10.964452	-74.768541	6018	66092	Urbano	A	Atlántico	Caribe	0.12
Zona Comercial Grande 12376	Trujillo	-8.178296	-79.048406	988	12455	Urbano	B	La Libertad	Costa	0.08
Anexo Oeste 12377	Trujillo	-8.088712	-79.067679	394	4690	Urbano	C	La Libertad	Costa	0.12
Villa Viejo 12378	Lima	-12.019336	-77.020222	669	7349	Urbano	C	Lima	Costa	0.13
Distrito Este 12379	Trujillo	-7.989685	-78.980597	550	5770	Urbano	C	La Libertad	Costa	0.09
Barrio Viejo 12380	Huancayo	-12.076169	-75.162813	3327	53960	Urbano	A	Junín	Sierra	0.11
Caserío Central 12381	Guayaquil	-2.181562	-79.918	7051	66546	Urbano	A	Guayas	Costa	0.13
Caserío Chico 12382	Huancayo	-12.02296	-75.235133	1172	10979	Urbano	B	Junín	Sierra	0.06
Caserío Norte 12383	Iquitos	-3.797747	-73.352059	6488	66578	Urbano	A	Loreto	Selva	0.06
Villa Central 12384	Cali	3.473172	-76.393149	1668	22870	Urbano	B	Valle del Cauca	Pacífico	0.14
Villa Nuevo 12385	Manta	-0.86502	-80.657416	1592	17663	Urbano	B	Manabí	Costa	0.07
Anexo Bajo 12386	Chiclayo	-6.721851	-79.809986	4237	63659	Urbano	A	Lambayeque	Costa	0.05
Zona Comercial Oeste 12387	Huancayo	-12.045499	-75.128305	2124	22536	Urbano	A	Junín	Sierra	0.13
Centro Central 12388	Cali	3.416885	-76.501964	1401	14931	Urbano	B	Valle del Cauca	Pacífico	0.08
Caserío Nuevo 12389	Chiclayo	-6.843732	-79.882068	1479	18167	Urbano	B	Lambayeque	Costa	0.12
Urbanización Alto 12390	Guayaquil	-2.134559	-80.031728	3120	41343	Urbano	A	Guayas	Costa	0.1
Pueblo Viejo 12391	Lima	-12.115119	-77.008055	1532	24268	Urbano	B	Lima	Costa	0.12
Zona Comercial Bajo 12392	Trujillo	-8.067559	-79.125399	32	1370	Rural	C	La Libertad	Costa	0.14
Caserío Alto 12393	Santa Cruz	-17.851205	-63.193011	4907	873	Comercial	A	Santa Cruz	Llanos	0.15
Barrio Sur 12394	Cali	3.53282	-76.532766	7617	89543	Urbano	A	Valle del Cauca	Pacífico	0.06
Barrio Nuevo 12395	Barranquilla	10.9273	-74.749562	2995	37198	Urbano	A	Atlántico	Caribe	0.12
Pueblo Central 12396	Trujillo	-8.113791	-79.037984	624	11397	Urbano	C	La Libertad	Costa	0.14
Distrito Sur 12397	Iquitos	-3.683115	-73.208491	45	920	Rural	C	Loreto	Selva	0.13
Barrio Chico 12398	Bogotá	4.700731	-74.084491	485	9699	Urbano	C	Cundinamarca	Andina	0.14
Caserío Este 12399	Cuenca	-2.926347	-78.950164	1838	21770	Urbano	B	Azuay	Sierra	0.11
Pueblo Chico 12400	Bogotá	4.739143	-74.12245	1063	15676	Urbano	B	Cundinamarca	Andina	0.06
Urbanización Industrial 12401	Barranquilla	10.986746	-74.732274	619	5283	Urbano	C	Atlántico	Caribe	0.09
Pueblo Este 12402	Cuenca	-2.855783	-79.030162	5273	64519	Urbano	A	Azuay	Sierra	0.11
Zona Comercial Oeste 12403	Cartagena	10.398966	-75.487027	984	658	Comercial	B	Bolívar	Caribe	0.08
Pueblo Oeste 12404	Cali	3.523142	-76.478085	2175	24520	Urbano	A	Valle del Cauca	Pacífico	0.07
Centro Chico 12405	Iquitos	-3.83114	-73.178083	508	5783	Urbano	C	Loreto	Selva	0.11
Caserío Industrial 12406	Trujillo	-8.1305	-79.087906	4635	356	Comercial	A	La Libertad	Costa	0.06
Caserío Chico 12407	Bogotá	4.712463	-74.009553	1807	632	Comercial	B	Cundinamarca	Andina	0.13
Caserío Grande 12408	Cartagena	10.444295	-75.480501	71	1395	Rural	C	Bolívar	Caribe	0.07
Barrio Oeste 12409	Guayaquil	-2.253546	-79.955014	921	14899	Urbano	B	Guayas	Costa	0.09
Urbanización Bajo 12410	Bogotá	4.674347	-74.067318	937	14735	Urbano	B	Cundinamarca	Andina	0.13
Caserío Alto 12411	Medellín	6.22656	-75.565752	2742	32709	Urbano	A	Antioquia	Andina	0.15
Urbanización Central 12412	Bogotá	4.710181	-74.11937	3488	344	Comercial	A	Cundinamarca	Andina	0.13
Sector Alto 12413	Iquitos	-3.743426	-73.193709	712	7524	Urbano	C	Loreto	Selva	0.12
Villa Central 12414	Bogotá	4.7231	-73.997447	2745	37101	Urbano	A	Cundinamarca	Andina	0.1
Sector Nuevo 12415	Guayaquil	-2.156868	-79.877175	393	4094	Urbano	C	Guayas	Costa	0.12
Distrito Este 12416	Iquitos	-3.757387	-73.279522	1487	21417	Urbano	B	Loreto	Selva	0.07
Sector Este 12417	Arequipa	-16.382223	-71.524283	133	2032	Rural	C	Arequipa	Sierra	0.12
Urbanización Chico 12418	Cartagena	10.480703	-75.406693	1417	20454	Urbano	B	Bolívar	Caribe	0.05
Caserío Norte 12419	Manta	-0.930095	-80.704216	2561	24474	Urbano	A	Manabí	Costa	0.1
Pueblo Oeste 12420	Medellín	6.201501	-75.616455	2657	30093	Urbano	A	Antioquia	Andina	0.12
Distrito Chico 12421	Lima	-11.996187	-77.058736	5473	56187	Urbano	A	Lima	Costa	0.14
Villa Norte 12422	Cartagena	10.390077	-75.487559	2488	36129	Urbano	A	Bolívar	Caribe	0.15
Barrio Alto 12423	Chiclayo	-6.702289	-79.829428	709	11444	Urbano	C	Lambayeque	Costa	0.13
Anexo Grande 12424	Cusco	-13.511004	-71.986405	3720	35598	Urbano	A	Cusco	Sierra	0.15
Villa Oeste 12425	Barranquilla	10.94218	-74.726472	1104	10359	Urbano	B	Atlántico	Caribe	0.09
Caserío Grande 12426	Lima	-12.048415	-77.082258	2877	34184	Urbano	A	Lima	Costa	0.08
Centro Este 12427	Chiclayo	-6.796225	-79.835903	788	12738	Urbano	C	Lambayeque	Costa	0.13
Centro Este 12428	Bogotá	4.739167	-74.146528	3563	38958	Urbano	A	Cundinamarca	Andina	0.06
Caserío Industrial 12429	Cali	3.451187	-76.587854	1836	30344	Urbano	B	Valle del Cauca	Pacífico	0.12
Anexo Oeste 12430	Lima	-11.997159	-77.046991	2290	24616	Urbano	A	Lima	Costa	0.15
Zona Comercial Sur 12431	Cartagena	10.426545	-75.481933	5926	59933	Urbano	A	Bolívar	Caribe	0.07
Anexo Chico 12432	Manta	-0.977761	-80.666158	4876	43485	Urbano	A	Manabí	Costa	0.05
Urbanización Nuevo 12433	Cali	3.42984	-76.575231	3279	32491	Urbano	A	Valle del Cauca	Pacífico	0.06
Centro Central 12434	Quito	-0.103355	-78.455154	259	3328	Urbano	C	Pichincha	Sierra	0.12
Zona Comercial Chico 12435	Cuenca	-2.882531	-79.02061	1108	14473	Urbano	B	Azuay	Sierra	0.12
Caserío Este 12436	Cartagena	10.367633	-75.437318	3503	41816	Urbano	A	Bolívar	Caribe	0.07
Pueblo Alto 12437	Trujillo	-8.018326	-78.979187	1637	403	Comercial	B	La Libertad	Costa	0.05
Villa Chico 12438	Quito	-0.159626	-78.519054	1082	9248	Urbano	B	Pichincha	Sierra	0.07
Pueblo Grande 12439	Cochabamba	-17.355969	-66.122588	3112	34517	Urbano	A	Cochabamba	Valles	0.09
Zona Comercial Nuevo 12440	Trujillo	-8.052752	-79.059718	527	6207	Urbano	C	La Libertad	Costa	0.15
Barrio Central 12441	Iquitos	-3.739513	-73.230072	93	2505	Rural	C	Loreto	Selva	0.12
Distrito Industrial 12442	Cuenca	-2.925648	-79.009755	1390	13419	Urbano	B	Azuay	Sierra	0.14
Villa Bajo 12443	Cartagena	10.373148	-75.473218	191	2538	Urbano	C	Bolívar	Caribe	0.11
Pueblo Este 12444	Huancayo	-11.993856	-75.194929	3229	426	Comercial	A	Junín	Sierra	0.15
Distrito Central 12445	Barranquilla	10.98145	-74.756388	528	6526	Urbano	C	Atlántico	Caribe	0.05
Pueblo Este 12446	Cuenca	-2.861327	-78.998308	323	5056	Urbano	C	Azuay	Sierra	0.11
Distrito Oeste 12447	Cali	3.382774	-76.462757	3402	32351	Urbano	A	Valle del Cauca	Pacífico	0.07
Caserío Grande 12448	Cusco	-13.534168	-71.969814	646	10492	Urbano	C	Cusco	Sierra	0.07
Zona Comercial Viejo 12449	Iquitos	-3.822067	-73.14216	2319	33081	Urbano	A	Loreto	Selva	0.1
Distrito Norte 12450	Cusco	-13.534716	-72.015295	1949	21845	Urbano	B	Cusco	Sierra	0.11
Villa Viejo 12451	Trujillo	-8.113429	-79.075874	20	634	Rural	C	La Libertad	Costa	0.06
Villa Este 12452	Arequipa	-16.366248	-71.528737	2964	948	Comercial	A	Arequipa	Sierra	0.12
Sector Oeste 12453	Cartagena	10.408785	-75.455495	1698	19639	Urbano	B	Bolívar	Caribe	0.12
Villa Viejo 12454	Cusco	-13.578549	-72.007671	2571	44551	Urbano	A	Cusco	Sierra	0.11
Barrio Grande 12455	Cartagena	10.287314	-75.489564	125	2244	Rural	C	Bolívar	Caribe	0.13
Urbanización Industrial 12456	Barranquilla	10.960462	-74.835231	2881	39112	Urbano	A	Atlántico	Caribe	0.11
Caserío Grande 12457	Bogotá	4.764763	-74.124437	43	1355	Rural	C	Cundinamarca	Andina	0.14
Villa Norte 12458	El Alto	-16.512716	-68.148753	925	7746	Urbano	B	La Paz	Altiplano	0.08
Centro Alto 12459	Medellín	6.310701	-75.580051	1955	28819	Urbano	B	Antioquia	Andina	0.07
Caserío Este 12460	Cusco	-13.6028	-71.868373	2296	28681	Urbano	A	Cusco	Sierra	0.11
Zona Comercial Viejo 12461	Huancayo	-12.092341	-75.210402	710	12254	Urbano	C	Junín	Sierra	0.11
Distrito Nuevo 12462	Cartagena	10.375421	-75.511404	11724	106831	Urbano	A	Bolívar	Caribe	0.09
Caserío Nuevo 12463	Huancayo	-12.040027	-75.192335	2138	37175	Urbano	A	Junín	Sierra	0.1
Centro Sur 12464	Arequipa	-16.399242	-71.518358	5045	63277	Urbano	A	Arequipa	Sierra	0.07
Anexo Norte 12465	Cali	3.476243	-76.587786	1500	15828	Urbano	B	Valle del Cauca	Pacífico	0.13
Urbanización Nuevo 12466	Cali	3.526096	-76.597814	78	1402	Rural	C	Valle del Cauca	Pacífico	0.08
Pueblo Grande 12467	Medellín	6.217817	-75.532689	1502	18949	Urbano	B	Antioquia	Andina	0.08
Distrito Industrial 12468	Santa Cruz	-17.825118	-63.255983	637	10497	Urbano	C	Santa Cruz	Llanos	0.08
Barrio Alto 12469	Trujillo	-8.055253	-79.127018	11651	128361	Urbano	A	La Libertad	Costa	0.07
Barrio Nuevo 12470	Cartagena	10.408134	-75.406236	51	1876	Rural	C	Bolívar	Caribe	0.08
Distrito Nuevo 12471	Quito	-0.133308	-78.525034	3729	39544	Urbano	A	Pichincha	Sierra	0.11
Zona Comercial Central 12472	Medellín	6.229957	-75.637289	6566	79634	Urbano	A	Antioquia	Andina	0.11
Zona Comercial Bajo 12473	Cusco	-13.608212	-72.040314	1238	18645	Urbano	B	Cusco	Sierra	0.12
Barrio Oeste 12474	El Alto	-16.566205	-68.112013	3511	49998	Urbano	A	La Paz	Altiplano	0.09
Zona Comercial Bajo 12475	Manta	-0.941083	-80.658622	7231	98461	Urbano	A	Manabí	Costa	0.1
Centro Este 12476	Huancayo	-12.101531	-75.240774	1662	19130	Urbano	B	Junín	Sierra	0.15
Caserío Chico 12477	Arequipa	-16.499758	-71.55641	234	2626	Urbano	C	Arequipa	Sierra	0.07
Zona Comercial Bajo 12478	Santa Cruz	-17.78364	-63.224665	2688	512	Comercial	A	Santa Cruz	Llanos	0.12
Anexo Oeste 12479	Chiclayo	-6.800601	-79.926466	2840	24242	Urbano	A	Lambayeque	Costa	0.13
Caserío Grande 12480	Santa Cruz	-17.672772	-63.161427	1273	10845	Urbano	B	Santa Cruz	Llanos	0.13
Anexo Central 12481	Barranquilla	10.980749	-74.726242	1631	20355	Urbano	B	Atlántico	Caribe	0.08
Villa Viejo 12482	Guayaquil	-2.154127	-80.00962	42	1660	Rural	C	Guayas	Costa	0.13
Zona Comercial Central 12483	Huancayo	-12.038299	-75.204941	3146	694	Comercial	A	Junín	Sierra	0.14
Caserío Viejo 12484	Manta	-0.98782	-80.607819	831	8730	Urbano	B	Manabí	Costa	0.14
Urbanización Alto 12485	Arequipa	-16.401705	-71.460747	73	2601	Rural	C	Arequipa	Sierra	0.08
Urbanización Industrial 12486	Cartagena	10.258045	-75.516307	3148	30267	Urbano	A	Bolívar	Caribe	0.15
Villa Alto 12487	Chiclayo	-6.803246	-79.81968	108	2472	Rural	C	Lambayeque	Costa	0.09
Pueblo Este 12488	Cali	3.485431	-76.468619	1217	14612	Urbano	B	Valle del Cauca	Pacífico	0.14
Distrito Alto 12489	Cartagena	10.352979	-75.446468	5668	56746	Urbano	A	Bolívar	Caribe	0.06
Urbanización Norte 12490	La Paz	-16.497873	-68.081267	4727	275	Comercial	A	La Paz	Altiplano	0.1
Urbanización Viejo 12491	Quito	-0.133999	-78.427486	1343	12923	Urbano	B	Pichincha	Sierra	0.07
Barrio Industrial 12492	Guayaquil	-2.093494	-79.906349	4365	47137	Urbano	A	Guayas	Costa	0.06
Villa Alto 12493	Guayaquil	-2.200615	-79.959964	106	1994	Rural	C	Guayas	Costa	0.05
Centro Viejo 12494	Guayaquil	-2.174393	-79.8879	215	3735	Urbano	C	Guayas	Costa	0.13
Caserío Sur 12495	Guayaquil	-2.064554	-79.911161	2137	19979	Urbano	A	Guayas	Costa	0.07
Caserío Oeste 12496	Cali	3.481064	-76.629985	1561	20564	Urbano	B	Valle del Cauca	Pacífico	0.11
Zona Comercial Sur 12497	Cochabamba	-17.408927	-66.09846	4583	973	Comercial	A	Cochabamba	Valles	0.08
Caserío Chico 12498	Trujillo	-8.120857	-78.9845	264	2601	Urbano	C	La Libertad	Costa	0.12
Zona Comercial Central 12499	Bogotá	4.662189	-73.966926	5955	53407	Urbano	A	Cundinamarca	Andina	0.11
Anexo Norte 12500	Cusco	-13.610532	-71.910279	7132	64008	Urbano	A	Cusco	Sierra	0.09
Urbanización Este 12501	Lima	-11.981855	-77.128394	3419	28842	Urbano	A	Lima	Costa	0.14
Sector Grande 12502	Iquitos	-3.727002	-73.263751	1766	14946	Urbano	B	Loreto	Selva	0.1
Pueblo Grande 12503	Bogotá	4.716119	-74.032451	7662	78536	Urbano	A	Cundinamarca	Andina	0.07
Barrio Viejo 12504	Manta	-1.025696	-80.73605	862	9249	Urbano	B	Manabí	Costa	0.08
Zona Comercial Sur 12505	Manta	-1.017482	-80.750661	372	7367	Urbano	C	Manabí	Costa	0.15
Urbanización Central 12506	Lima	-12.025535	-77.111321	208	2198	Urbano	C	Lima	Costa	0.07
Anexo Nuevo 12507	Quito	-0.206325	-78.357908	3559	43428	Urbano	A	Pichincha	Sierra	0.13
Zona Comercial Grande 12508	Cartagena	10.361918	-75.538927	1127	13324	Urbano	B	Bolívar	Caribe	0.11
Villa Nuevo 12509	Cusco	-13.553065	-71.981789	578	9149	Urbano	C	Cusco	Sierra	0.13
Anexo Viejo 12510	Bogotá	4.711238	-74.055957	874	10367	Urbano	B	Cundinamarca	Andina	0.06
Pueblo Chico 12511	Iquitos	-3.681455	-73.23057	1894	20020	Urbano	B	Loreto	Selva	0.13
Distrito Sur 12512	Chiclayo	-6.677665	-79.883432	956	11192	Urbano	B	Lambayeque	Costa	0.13
Centro Viejo 12513	Cochabamba	-17.331081	-66.227171	1147	15959	Urbano	B	Cochabamba	Valles	0.07
Zona Comercial Industrial 12514	Iquitos	-3.690971	-73.247952	2050	23769	Urbano	A	Loreto	Selva	0.08
Zona Comercial Nuevo 12515	Chiclayo	-6.759616	-79.903089	2194	19060	Urbano	A	Lambayeque	Costa	0.06
Villa Este 12516	Cali	3.492831	-76.500026	3211	29060	Urbano	A	Valle del Cauca	Pacífico	0.11
Urbanización Grande 12517	Barranquilla	10.902032	-74.758759	1644	30323	Urbano	B	Atlántico	Caribe	0.1
Zona Comercial Oeste 12518	Manta	-0.968698	-80.678634	1675	16359	Urbano	B	Manabí	Costa	0.06
Centro Industrial 12519	Guayaquil	-2.12708	-79.912012	4367	37602	Urbano	A	Guayas	Costa	0.15
Zona Comercial Norte 12520	Guayaquil	-2.099081	-79.882563	494	6263	Urbano	C	Guayas	Costa	0.12
Anexo Oeste 12521	Cusco	-13.478758	-72.009819	258	2167	Urbano	C	Cusco	Sierra	0.09
Caserío Norte 12522	Manta	-0.941579	-80.711867	2526	35488	Urbano	A	Manabí	Costa	0.1
Villa Nuevo 12523	Cali	3.445624	-76.532278	164	3177	Urbano	C	Valle del Cauca	Pacífico	0.1
Zona Comercial Nuevo 12524	Cuenca	-2.914823	-79.071786	3832	43460	Urbano	A	Azuay	Sierra	0.09
Pueblo Viejo 12525	Chiclayo	-6.815152	-79.933069	85	1735	Rural	C	Lambayeque	Costa	0.07
Villa Viejo 12526	Barranquilla	10.898616	-74.745769	1000	11218	Urbano	B	Atlántico	Caribe	0.14
Caserío Nuevo 12527	Trujillo	-8.119699	-78.958029	462	5071	Urbano	C	La Libertad	Costa	0.08
Caserío Este 12528	Quito	-0.194145	-78.444663	3050	25638	Urbano	A	Pichincha	Sierra	0.13
Caserío Alto 12529	El Alto	-16.597798	-68.180516	2056	21951	Urbano	A	La Paz	Altiplano	0.11
Barrio Norte 12530	Manta	-0.914164	-80.68184	520	6836	Urbano	C	Manabí	Costa	0.08
Zona Comercial Chico 12531	La Paz	-16.515439	-68.205324	1483	17754	Urbano	B	La Paz	Altiplano	0.14
Barrio Viejo 12532	Iquitos	-3.673907	-73.309665	2026	18528	Urbano	A	Loreto	Selva	0.13
Centro Viejo 12533	Bogotá	4.754914	-74.065199	11	307	Rural	C	Cundinamarca	Andina	0.08
Zona Comercial Alto 12534	Manta	-0.933803	-80.633771	1185	16136	Urbano	B	Manabí	Costa	0.1
Villa Sur 12535	Chiclayo	-6.770024	-79.927405	163	2351	Rural	C	Lambayeque	Costa	0.14
Zona Comercial Este 12536	Lima	-12.0401	-77.090451	634	8444	Urbano	C	Lima	Costa	0.11
Pueblo Norte 12537	Cuenca	-2.813455	-79.004773	4998	928	Comercial	A	Azuay	Sierra	0.05
Barrio Grande 12538	Iquitos	-3.729405	-73.246883	1056	9182	Urbano	B	Loreto	Selva	0.1
Anexo Viejo 12539	Bogotá	4.717927	-74.013015	390	3949	Urbano	C	Cundinamarca	Andina	0.13
Anexo Bajo 12540	Quito	-0.179291	-78.502118	308	3552	Urbano	C	Pichincha	Sierra	0.12
Villa Bajo 12541	Lima	-12.028151	-76.956702	301	5588	Urbano	C	Lima	Costa	0.07
Urbanización Sur 12542	Cuenca	-2.850349	-78.95199	259	3800	Urbano	C	Azuay	Sierra	0.07
Zona Comercial Chico 12543	Bogotá	4.712955	-74.007209	287	4726	Urbano	C	Cundinamarca	Andina	0.11
Centro Nuevo 12544	Lima	-12.075002	-76.92312	14	480	Rural	C	Lima	Costa	0.15
Villa Central 12545	Barranquilla	10.975266	-74.721974	428	6631	Urbano	C	Atlántico	Caribe	0.14
Pueblo Central 12546	Arequipa	-16.34964	-71.526614	137	2089	Rural	C	Arequipa	Sierra	0.14
Pueblo Nuevo 12547	Huancayo	-12.054433	-75.203701	3129	31604	Urbano	A	Junín	Sierra	0.12
Caserío Este 12548	Chiclayo	-6.728903	-79.83375	2789	28876	Urbano	A	Lambayeque	Costa	0.08
Zona Comercial Bajo 12549	Iquitos	-3.737234	-73.154052	1258	13294	Urbano	B	Loreto	Selva	0.08
Distrito Industrial 12550	Cusco	-13.540946	-71.884532	970	243	Comercial	B	Cusco	Sierra	0.13
Caserío Sur 12551	Huancayo	-12.175663	-75.231303	1669	17679	Urbano	B	Junín	Sierra	0.12
Zona Comercial Chico 12552	Bogotá	4.749549	-74.043137	2703	28599	Urbano	A	Cundinamarca	Andina	0.12
Sector Grande 12553	Cali	3.449157	-76.599415	1698	30879	Urbano	B	Valle del Cauca	Pacífico	0.12
Distrito Chico 12554	Bogotá	4.696386	-74.061464	1913	28904	Urbano	B	Cundinamarca	Andina	0.11
Pueblo Oeste 12555	Medellín	6.259878	-75.540068	580	5515	Urbano	C	Antioquia	Andina	0.11
Urbanización Central 12556	Cali	3.429318	-76.480738	8701	165654	Urbano	A	Valle del Cauca	Pacífico	0.14
Anexo Central 12557	Medellín	6.228983	-75.582713	1512	177	Comercial	B	Antioquia	Andina	0.14
Urbanización Viejo 12558	Iquitos	-3.628844	-73.30762	2950	43353	Urbano	A	Loreto	Selva	0.07
Urbanización Nuevo 12559	Cartagena	10.363844	-75.479039	3142	944	Comercial	A	Bolívar	Caribe	0.13
Caserío Oeste 12560	Cartagena	10.424724	-75.470129	898	13522	Urbano	B	Bolívar	Caribe	0.1
Pueblo Central 12561	Bogotá	4.677536	-74.064588	1405	133	Comercial	B	Cundinamarca	Andina	0.06
Urbanización Chico 12562	El Alto	-16.523483	-68.177528	7770	68377	Urbano	A	La Paz	Altiplano	0.11
Sector Norte 12563	Cuenca	-2.924828	-78.97015	777	10063	Urbano	C	Azuay	Sierra	0.08
Centro Oeste 12564	La Paz	-16.60807	-68.140843	1806	17334	Urbano	B	La Paz	Altiplano	0.12
Sector Este 12565	Cuenca	-2.900923	-78.992139	3093	33271	Urbano	A	Azuay	Sierra	0.09
Urbanización Norte 12566	Cusco	-13.548527	-71.973263	4768	249	Comercial	A	Cusco	Sierra	0.05
Barrio Industrial 12567	Lima	-12.056094	-76.986509	411	4029	Urbano	C	Lima	Costa	0.09
Zona Comercial Nuevo 12568	Chiclayo	-6.805794	-79.829568	5057	61939	Urbano	A	Lambayeque	Costa	0.06
Barrio Norte 12569	Chiclayo	-6.695652	-79.738836	2116	33815	Urbano	A	Lambayeque	Costa	0.14
Zona Comercial Nuevo 12570	Quito	-0.203389	-78.485754	3826	52433	Urbano	A	Pichincha	Sierra	0.09
Urbanización Norte 12571	Medellín	6.224527	-75.551087	2067	26060	Urbano	A	Antioquia	Andina	0.13
Zona Comercial Grande 12572	Huancayo	-12.099135	-75.26683	22	357	Rural	C	Junín	Sierra	0.05
Pueblo Oeste 12573	Lima	-12.035297	-77.118083	2428	33239	Urbano	A	Lima	Costa	0.06
Sector Alto 12574	Iquitos	-3.75969	-73.309229	2273	262	Comercial	A	Loreto	Selva	0.05
Urbanización Bajo 12575	Cartagena	10.434942	-75.488235	682	7682	Urbano	C	Bolívar	Caribe	0.12
Centro Industrial 12576	Manta	-0.875665	-80.633496	371	3479	Urbano	C	Manabí	Costa	0.08
Anexo Alto 12577	Guayaquil	-2.17277	-79.93036	1810	15963	Urbano	B	Guayas	Costa	0.07
Barrio Este 12578	Cochabamba	-17.309802	-66.191424	900	12477	Urbano	B	Cochabamba	Valles	0.1
Caserío Norte 12579	El Alto	-16.482428	-68.119041	94	2551	Rural	C	La Paz	Altiplano	0.07
Urbanización Viejo 12580	Santa Cruz	-17.819831	-63.043709	95	2552	Rural	C	Santa Cruz	Llanos	0.11
Distrito Viejo 12581	Huancayo	-12.063602	-75.183471	1729	25988	Urbano	B	Junín	Sierra	0.06
Sector Nuevo 12582	Medellín	6.251128	-75.571958	202	2168	Urbano	C	Antioquia	Andina	0.12
Distrito Industrial 12583	Santa Cruz	-17.748083	-63.191223	869	9159	Urbano	B	Santa Cruz	Llanos	0.12
Urbanización Este 12584	Bogotá	4.665374	-74.047413	3612	30395	Urbano	A	Cundinamarca	Andina	0.15
Zona Comercial Central 12585	El Alto	-16.446053	-68.204591	5908	49319	Urbano	A	La Paz	Altiplano	0.14
